,Texto,Usuario,Fuente,Conteo de retweets,Conteo de favoritos
1878,"#AristeguiEnVivo El restablecimiento del servicio depende del estado de los cinco transformadores que reducen el voltaje. Si estuvieran dañados, sería cuestión de que la CFE pueda entregar un voltaje de 15 mil V a las líneas 1,2 y 3: @jorgegavino 👉 https://t.co/9HbgqD8cMw https://t.co/dhBvmll1iq",AristeguiOnline,Twitter Web App,11,39
1879,"La propuesta de AMLO llega cuando la prensa mexicana ya consideraba al australiano un refugiado problemático.
https://t.co/5IWGNFFl5u",AristeguiOnline,Twitter Web App,11,37
1880,"Celebremos con gusto, señores... es Día del Mariachi | #Video
https://t.co/0tBJZ5HsvA https://t.co/P2d2ZWs6b7",AristeguiOnline,Hootsuite Inc.,11,107
1881,Recomiendan sancionar en EU a empresas que no cumplan ley laboral en México https://t.co/jsJLo4OFIz https://t.co/BmzNMOeafn,AristeguiOnline,Hootsuite Inc.,11,69
1882,"Difunden videos de bar tras asesinato de Aristóteles Sandoval
https://t.co/PXv2JVMRmo https://t.co/UCLfX7fmAZ",AristeguiOnline,Hootsuite Inc.,11,78
1883,Biden: debemos poner fin a esta guerra civil https://t.co/eE8PhX8DH9 https://t.co/sCqh4l85Tq,AristeguiOnline,Hootsuite Inc.,11,147
1884,"Biden Inauguration Day | 'Justicia para todos', pide JLo | #Video
https://t.co/3kTOImyTfh https://t.co/K3YU3vQkh6",AristeguiOnline,Hootsuite Inc.,11,76
1885,Usaron a exagente de la DEA como vocero para atacarnos por caso Cienfuegos: AMLO https://t.co/Z1hLA4dQLO https://t.co/aAe4ap5Gj4,AristeguiOnline,Hootsuite Inc.,11,82
1886,"Considera INE improcedente solicitud de Morena contra spot del PRI | #Video
https://t.co/rcyn6MwWPo https://t.co/PsrvtsxKl0",AristeguiOnline,Hootsuite Inc.,11,96
1887,"#AristeguiEnVivo | Las políticas de género han trascendido a los bloques en el país. Argentina ya ha sido pionera en este tema y es probable que otros países en la región sigan avanzando en derechos sexuales, en palabras de @slospennato, diputada argentina https://t.co/CA6hoMtFoH https://t.co/9UL2nbPZJS",AristeguiOnline,Hootsuite Inc.,11,39
1888,"#AristeguiEnVivo | Lo que han hecho otros países al ayudar a las empresas es abrir la posibilidad de que el sector privado colabore en las fórmulas para salir adelante en la pandemia. No hablamos de recibir dinero ni ser rescatados: @Gloprest, empresario https://t.co/Lk7RDoUDVJ https://t.co/wDgXm8q8fd",AristeguiOnline,Twitter Web App,11,56
1889,"#Dinero con @galvanochoa | En las últimas horas, el peso ha perdido frente al #dólar; volvió a un nivel promedio de $20.20. En el mercado bursátil, particularmente las empresas del Grupo Slim, bajo el valor de las acciones https://t.co/dI4l12917P https://t.co/f3asIHDwfR",AristeguiOnline,Twitter Web App,11,47
1890,"#AristeguiEnVivo A pesar de la pandemia y el desempleo, los consumidores siguieron favorecieron a las cadenas de tiendas. Los mexicanos gastaron un billón 301 mil millones de pesos. Aumentaron las ventas de alimentos, mientras que bajo la compra de ropa https://t.co/tPnDvhqoBw https://t.co/cfm2yADxZk",AristeguiOnline,Twitter Web App,11,40
1891,"#AristeguiEnVivo | Estamos en directo con Ahmed Aguilar Padilla, primer mexicano que recibe la vacuna Sputnik V, y la periodista de RT, @betzabezumaya, para conocer todos los detalles al respecto https://t.co/eoO0vO7hhC https://t.co/DQ7eeOV9VO",AristeguiOnline,Hootsuite Inc.,11,56
1892,Así informaron los periódicos del mundo la llegada de Biden a la presidencia de EU https://t.co/sP4oUjQDwl https://t.co/EIZqXUoAm7,AristeguiOnline,Hootsuite Inc.,11,38
1893,"Autoridades mexicanas hallan 128 migrantes indocumentados ocultos en un camión
https://t.co/9RsAE9W04Y https://t.co/FNhhSe5QuP",AristeguiOnline,Hootsuite Inc.,11,36
1894,"‘El presidente incitó esta insurrección, debe irse’, dice Pelosi en el debate por juicio político a Trump https://t.co/7jMffYAQz6 https://t.co/3z1WrMXNvR",AristeguiOnline,Hootsuite Inc.,11,67
1895,"#AristeguiEnVivo | En un contexto de incertidumbre por la pandemia, han surgido intentos de estafa. En la conferencia de ayer, el subsecretario López-Gatell alertó sobre una falsa página para la venta de la vacuna y una supuesta brigada de vacunación https://t.co/BUb23FXaFH https://t.co/ojGSNYfEMm",AristeguiOnline,Hootsuite Inc.,11,49
1896,"Biden impulsará compras gubernamentales de productos hechos en Estados Unidos
https://t.co/7wObBy9P8b https://t.co/JPc8gtElzm",AristeguiOnline,Hootsuite Inc.,11,97
1897,'Traders' bancarios se coludieron en chat para alterar precios: Cofece https://t.co/HnlRJ4OfW9 https://t.co/EwgqTmCIGV,AristeguiOnline,Hootsuite Inc.,11,45
1898,"Estados Unidos ejecuta a Lisa Montgomery, la primera mujer en casi 70 años https://t.co/9aMEf2y5I7 https://t.co/GvuQC4IXaD",AristeguiOnline,Hootsuite Inc.,11,58
1899,Prevé FMI más desigualdad en 2021 como impacto de la pandemia https://t.co/KdP0ZXjI4U https://t.co/HnqHNbvThc,AristeguiOnline,Hootsuite Inc.,11,44
1900,Cientos de partidarios del opositor Alexéi Navalny fueron detenidos durante protestas en Rusia https://t.co/rpyrgqTEzX https://t.co/8e0hZEICVs,AristeguiOnline,Hootsuite Inc.,11,67
1901,Es inverosímil el contacto de un general de alto rango con un narco de medio pelo: Rodríguez https://t.co/SYFviw2ymU https://t.co/8EdybiTEIi,AristeguiOnline,Hootsuite Inc.,11,61
1902,Gobiernos no deben ser reguladores ni autoridades de competencia económica por vaivenes políticos https://t.co/zzWltzRPbH https://t.co/CjUhRWTt2i,AristeguiOnline,Hootsuite Inc.,11,47
1903,"Real Madrid atrapado en aeropuerto por nevada; hay incertidumbre sobre partido contra Osasuna
https://t.co/u0rPTWTtQt https://t.co/TJt62dbrNX",AristeguiOnline,Hootsuite Inc.,11,91
1904,Publican ocho cuentos inéditos de Marcel Proust https://t.co/1TKidkbeeZ https://t.co/a2Y9DWHKTM,AristeguiOnline,Hootsuite Inc.,11,66
1905,Controla Televisa televisión restringida y se concreta venta de Univision https://t.co/HBCQDndnOy https://t.co/yosNqUWicd,AristeguiOnline,Hootsuite Inc.,11,25
1906,"Llegan vacunas CureVac a México para realizar estudio clínico de fase 3
https://t.co/lJDOawZGpr https://t.co/PIEz46uZSJ",AristeguiOnline,Hootsuite Inc.,11,62
1907,"Subrayó que gracias a la intervención del gobierno latinoamericano pudo tener acceso a la información privilegiada sobre la vacuna rusa.
https://t.co/UY3KgbVqHX",AristeguiOnline,Twitter Web App,11,61
1908,"#AristeguiEnVivo | La salud va más allá de una enfermedad, de la medicina y las farmacéuticas; incluye la prevención, la salud pública, la calidad de vida y la organización de las ciudades, en palabras del profesor Jaime Llambias Wolff https://t.co/LeqSMHhorb https://t.co/rwiD1m0UPG",AristeguiOnline,Twitter Web App,11,30
1909,Reconocen a personal de enfermería por su lucha contra el Covid-19 https://t.co/oW5z6lpnAV https://t.co/qvbGXPtHK6,AristeguiOnline,Hootsuite Inc.,11,78
1910,"Cámara de Representantes presentará en el Senado cargos para el juicio político a Donald Trump
https://t.co/jTo3MBbTG4 https://t.co/YJGj5fqTjM",AristeguiOnline,Hootsuite Inc.,11,62
1911,Alistan protocolo para funcionarios que tuvieron contacto con Jesús Ramírez https://t.co/ydpWpVgBKG https://t.co/AtjN25UV2f,AristeguiOnline,Hootsuite Inc.,11,76
1912,Cortan corporaciones de EU apoyo a Trump y políticos afines https://t.co/LtN5IX8PDO https://t.co/AKzYPMpraA,AristeguiOnline,Hootsuite Inc.,11,98
1913,"#LoMejordeAristeguienVivo | Organismos autónomos, para cuidar derechos sin interés político; se reservaron contratos de vacuna anti-Covid: Amedi | #Video
https://t.co/SOpZZEVUmq https://t.co/gCw0tPkYWe",AristeguiOnline,Hootsuite Inc.,11,32
1914,NFL: Cuestan un 'ojo de la cara' los boletos para el Super Bowl LV | Tuit https://t.co/4Y4WHvsLwH https://t.co/K07suekYDi,AristeguiOnline,Hootsuite Inc.,11,68
1915,Pandemia cambiará forma de enfrentar problemas de la salud y el ambiente: experto https://t.co/OPgO87G3Aj https://t.co/F4XvhhdceU,AristeguiOnline,Hootsuite Inc.,11,41
1916,"Caen 3.2% empleos afiliados al IMSS en 2020
https://t.co/CYKJjstTwP https://t.co/nRfcZ32ZKw",AristeguiOnline,Hootsuite Inc.,11,51
1917,Las claves de la toma de posesión de Joe Biden https://t.co/9Bkk5mS0gf https://t.co/a10uyaFKxk,AristeguiOnline,Twitter for iPhone,11,53
1918,"En prueba rápida, Sánchez Cordero salió negativa a Covid-19; espera resultado de muestra PCR https://t.co/hz3bGKr4GJ https://t.co/Agt50VtrTj",AristeguiOnline,Hootsuite Inc.,11,102
1919,Senadores republicanos tratan de formar bloque para evitar que declaren culpable a Trump: Esquivel https://t.co/zle3CIDnzT https://t.co/UR2AJuOl0h,AristeguiOnline,Hootsuite Inc.,11,60
1920,"Covid-19 sigue cobrando vidas en México: son ya 135 mil 682 los decesos | Gráficas
https://t.co/0aGfqh2nEl https://t.co/ywdDMB2hMd",AristeguiOnline,Hootsuite Inc.,11,24
1921,¿Es posible destituir a Trump antes de que acabe su mandato el 20 de enero? https://t.co/uxQT2p1zO7 https://t.co/XWUNrbCwvP,AristeguiOnline,Hootsuite Inc.,11,69
1922,"Vacunas contra Covid-19 llegan a Morelos
https://t.co/uixgsEl0Vq https://t.co/51cQrRu42s",AristeguiOnline,Hootsuite Inc.,11,78
1923,"Tras muerte de Manzanero, Martín Urieta Solano asume presidencia de la SACM
https://t.co/I3GbmJt31u https://t.co/nE515AywiM",AristeguiOnline,Hootsuite Inc.,11,61
1924,"Biden firma órdenes para abordar el cambio climático; EU debe ser 'audaz' en esta materia
https://t.co/XA1cRnYaUY https://t.co/eCwie2ma57",AristeguiOnline,Hootsuite Inc.,11,91
1925,"#AristeguiEnVivo | La DEA no deja de ser una agencia especializada de seguridad en EE.UU. con agenta política para que no le bajen el presupuesto, el número de agente encubiertos, detalla Gerardo Rodríguez Sánchez Lara https://t.co/ZfohUuXnhl https://t.co/6I36GsFXfw",AristeguiOnline,Twitter Web App,11,31
1926,Sinovac dice que su vacuna anti-Covid es más efectiva con mayor intervalo entre dosis https://t.co/PGfvtOj5c7 https://t.co/nA2LhgOAz5,AristeguiOnline,Hootsuite Inc.,11,75
1927,"Llegan vacunas CureVac a México para realizar estudio clínico de fase 3
https://t.co/eszvw5g2tK https://t.co/SBJhwZFuQC",AristeguiOnline,Hootsuite Inc.,11,122
1928,"Gobierno Federal no enviará vacunas contra Covid-19 a mexicanos en EU
https://t.co/e2DQZ63zHh https://t.co/1J6f6gde4F",AristeguiOnline,Hootsuite Inc.,11,93
1929,Violencia digital contra mujeres es ‘señaladamente grave’: Sánchez Cordero https://t.co/IK2K0ne3SK https://t.co/yFQhU9l6fk,AristeguiOnline,Hootsuite Inc.,11,37
1930,"De los reflectores a las urnas: Famosos que buscan un puesto de elección popular I Fotos
https://t.co/lxWfdtJhrT https://t.co/no3NHbV6jF",AristeguiOnline,Hootsuite Inc.,11,33
1931,Europa exige que AstraZeneca presente un 'calendario claro' para entregar las vacunas pendientes https://t.co/NpuE2kbxOU https://t.co/qpDzInb5jM,AristeguiOnline,Hootsuite Inc.,11,56
1932,¿Cómo se percibe la corrupción en tiempos de pandemia? https://t.co/POGomKSEEI https://t.co/FM2SxO1ma7,AristeguiOnline,Hootsuite Inc.,11,38
1933,"Angelina Muñiz-Huberman, nueva integrante de la Academia Mexicana de la Lengua https://t.co/q8kBta2A3Q https://t.co/xCCfFlAxkE",AristeguiOnline,Hootsuite Inc.,11,79
1934,"#AristeguiEnVivo | A partir del próximo domingo, Francia exigirá un test negativo realizado en las ultimas 72 horas. Las últimas cifras del país galo reflejan un promedio de 300 decesos por día. Detalles con @FlorenciaMXFR, periodista en París https://t.co/paVEDGBG2K https://t.co/3eceY4Vpqp",AristeguiOnline,Hootsuite Inc.,11,30
1935,"'...pero no puede haber represalias, venganzas; no se pueden inventar delitos, que nadie debe actuar de esa manera, trátese de quien se trate', expresó el presidente sobre el caso Cienfuegos https://t.co/nj1KyzT379 https://t.co/QkDko24j3I",AristeguiOnline,Twitter Web App,11,35
1936,"Quedan sólo unas horas para que llegue a su fin la administración de Donald Trump y asuma el poder el presidente electo Joe Biden.

Sigue toda nuestra cobertura minuto a minuto en https://t.co/XcOTlFW0HJ https://t.co/s4P0QUPwq9",AristeguiOnline,Twitter Web App,11,55
1937,Mayoría de estadounidenses apoya que se enjuicie a Trump: Esquivel https://t.co/xfOCraK1CR https://t.co/NxHxjOoOxp,AristeguiOnline,Hootsuite Inc.,11,163
1938,"Las restricciones del INE a AMLO, ""censura previa"", dice Presidencia al impugnarlas | Documento
https://t.co/p4HCLMj4CE https://t.co/WrXapgR6Fm",AristeguiOnline,Hootsuite Inc.,11,43
1939,"#AristeguiEnVivo La seguridad de los agentes y las fuentes son muy importantes; no se pondrán en riesgo. México dijo que haría su propia investigación, y en dos meses resuelven un caso sumamente complejo, ¿cómo es posible? Ni siquiera fingieron: Vigil https://t.co/UBnhaGQzRv https://t.co/Exeg4UviiJ",AristeguiOnline,Twitter Web App,11,48
1940,Vacunas anti-Covid en México y la amenaza de AMLO al INAI | #ColumnasPolíticas de este miércoles https://t.co/QGDHe6yHGj https://t.co/zmWB3RuBSp,AristeguiOnline,Hootsuite Inc.,11,35
1941,"IMSS-Morelos incrementa camas destinadas a atender pacientes Covid
https://t.co/CR2JfxmFh8 https://t.co/e0rgCvK3Bl",AristeguiOnline,Hootsuite Inc.,11,38
1942,"#Deportes ""Michael Schumacher sigue siendo el número uno"": Sebastian Vettel | #Video
https://t.co/Iwy0oGU2Rq https://t.co/M789a11R8a",AristeguiOnline,Hootsuite Inc.,11,99
1943,Disputa por vacunas anti-Covid: UE endurece la supervisión; Londres exige sus dosis https://t.co/hIFQ0vZij9 https://t.co/Seohuc5W9l,AristeguiOnline,Hootsuite Inc.,11,44
1944,"Regalar cubrebocas, establecer normas para espacios públicos y crear comité que vigile vacunación, proponen a Salud https://t.co/MOoyzWV1c7 https://t.co/SqNhrXYyVY",AristeguiOnline,Hootsuite Inc.,11,53
1945,"Diputados chilenos presentan proyecto de ley para que vacunación contra coronavirus sea obligatoria
https://t.co/Sy1UeHL6N3 https://t.co/PFHJMdNGKT",AristeguiOnline,Hootsuite Inc.,11,82
1946,#Titulares🇲🇽 | 4T fija reglas a estados e IP para vacunas y somos 126 millones de mexicanos https://t.co/RscF6r8Bf0 https://t.co/uLoMid5DFK,AristeguiOnline,Hootsuite Inc.,11,43
1947,Pueden hacer retiro por desempleo quienes perdieron su trabajo por pandemia: IMSS https://t.co/xKoKghP6xE https://t.co/k6nybxIZ2f,AristeguiOnline,Hootsuite Inc.,11,62
1948,"‘Thomas Wolfe, un autor esencial para entender cómo Estados Unidos llegó a lo que es ahora’ https://t.co/5lWRTB4p8r https://t.co/n5oQVqstz7",AristeguiOnline,Hootsuite Inc.,11,52
1949,"#LoMejordeAristeguienVivo | Inactividad del Metro afecta a 1.5 millones de usuarios por día; tiene sistemas muy viejos: exdirector | #Video
https://t.co/QGX44fmazE https://t.co/pSvXxn8a6o",AristeguiOnline,Hootsuite Inc.,11,47
1950,Acusan a 'El Mane' de asesinato de jóvenes jinetes https://t.co/cWnh8s9gD4 https://t.co/VHvAlBWjvv,AristeguiOnline,Hootsuite Inc.,11,48
1951,#PrimerasPlanas🌍 | El segundo juicio político a Trump y la helada en España https://t.co/wFkzKwRolC https://t.co/jhe45JYrO6,AristeguiOnline,Hootsuite Inc.,11,19
1952,"Donald Trump cancelado: decisión correcta, reglas incorrectas | Artículo de @asalgadoborge 
https://t.co/wmdEs1wJmE https://t.co/AqyUjv4SLd",AristeguiOnline,Hootsuite Inc.,11,67
1953,"Con la detención de Cienfuegos, se intentó afectar la relación bilateral: AMLO https://t.co/7sfyEmsQ7e https://t.co/0KGSVtunsH",AristeguiOnline,Hootsuite Inc.,11,25
1954,"CDMX cerrará enero en semáforo rojo, pero ampliará giros esenciales
https://t.co/FvbPBeQp18 https://t.co/RbaiT3EEvg",AristeguiOnline,Hootsuite Inc.,11,59
1955,"Biden presenta plan para acelerar el lanzamiento de la vacuna Covid-19 en EU
https://t.co/n1FyrWZ7kF https://t.co/qF5vsgnx2R",AristeguiOnline,Hootsuite Inc.,11,45
1956,"Deliciosos errores culinarios, en #Niñonautas con Kirén Miret https://t.co/JeUzGA1i2B https://t.co/2TqzwCZaru",AristeguiOnline,Hootsuite Inc.,11,26
1957,Senado EU anula veto de Trump a proyecto de ley de defensa https://t.co/9F0oEoFyUc https://t.co/jDnXT7skWY,AristeguiOnline,Hootsuite Inc.,11,87
1958,"El señor presidente se encuentra muy bien, con síntomas ligeros, en plena recuperación y en ejercicio de sus funciones atendiendo asuntos públicos. En cuanto los especialistas den su aprobación, estará de regreso con nosotros: @M_OlgaSCordero 👉 https://t.co/OmkjzRoXAZ https://t.co/Z3Tin3Zpoc",AristeguiOnline,Hootsuite Inc.,11,91
1959,"#AristeguiEnVivo | Tras realizar más de 25 mil encuestas en 32 países, se encontró que 3 de cada 10 personas no pretenden vacunarse. En México, es por un temor a los efectos adversos. Para hablar de este sondeo, hablamos con Laura Ruvalcaba, Pdta. de BRAIN https://t.co/5UKzmZ1pLq https://t.co/CQxb7AsVfm",AristeguiOnline,Hootsuite Inc.,11,56
1960,Ted Cruz se une a bloque de senadores republicanos que objetará victoria de Biden https://t.co/iUNlS31Yo5 https://t.co/KlG4PJgTv0,AristeguiOnline,Hootsuite Inc.,11,64
1961,La impunidad viaja en patrulla en Nicaragua | Por @ConnectasOrg 👉 https://t.co/8FnC9gj1FP https://t.co/OTby5PJHWi,AristeguiOnline,Hootsuite Inc.,11,25
1962,#AristeguiEnVivo | El presidente Donald Trump acaba de anunciar en su recién reactivada cuenta de Twitter que no asistirá a la toma de posesión de Joe Biden. Detalles con @JJesusEsquivel 👉 https://t.co/2fd2jmaBT7 https://t.co/1l0ahiGQk3,AristeguiOnline,Hootsuite Inc.,10,46
1963,"En diciembre, producción automotriz supera a la del mismo mes de 2019 https://t.co/zKxZfduqLi https://t.co/5floXc8lrA",AristeguiOnline,Hootsuite Inc.,10,45
1964,Es necesario retirar ya a Donald Trump del poder: portavoz del Partido Demócrata en México https://t.co/W7EwkyyQpN https://t.co/3neIP3ALYA,AristeguiOnline,Hootsuite Inc.,10,98
1965,"Suspenden a policía del Capitolio involucrado en tiroteo mortal
https://t.co/AOOwLO9RfX https://t.co/au1it2AWWn",AristeguiOnline,Hootsuite Inc.,10,36
1966,"#AristeguiEnVivo | Irán ha prohibido importar vacunas antiCovid provenientes de EE.UU. y Reino Unido, limitando las opciones del país mientras enfrenta el peor brote de la pandemia. Todos los detalles con @conhdehoz 👉 https://t.co/J1CcISUXhi https://t.co/EPo7rFqkZT",AristeguiOnline,Hootsuite Inc.,10,19
1967,"Ante la pandemia, llaman a apoyar empresas que tienen de 1 a 10 trabajadores | #Entérate
https://t.co/HXzTjz2BAm https://t.co/IyFMl74Q8o",AristeguiOnline,Hootsuite Inc.,10,66
1968,"Sigue inflación dentro del rango, sube 3.15% en diciembre
https://t.co/HA3Iiv10Oc https://t.co/kcc5b8N1Lo",AristeguiOnline,Hootsuite Inc.,10,48
1969,"Coronavirus México: Suman 1 millón 493 mil 569 contagios y 131 mil 031 muertos | Gráficas
https://t.co/hQZzYrifUf https://t.co/8MSNZn27k3",AristeguiOnline,Hootsuite Inc.,10,17
1970,Trump es un peligro institucional: Roberto Izurieta https://t.co/FBDzun3MTC https://t.co/nVgVgWtIrk,AristeguiOnline,Hootsuite Inc.,10,57
1971,Así será regulada la actividad de agentes extranjeros en México https://t.co/CaVeGNImQB https://t.co/ZTAZdKQKD3,AristeguiOnline,Hootsuite Inc.,10,35
